"學年度","代碼","學校名稱","公/私立","縣市名稱","地址","電話","網址"
112,193665,市立廍子國小,公立,[19]臺中市,[406]臺中市北屯區景賢路290號,(04)24350705,https://buzies.tc.edu.tw
112,193666,市立樹德國小,公立,[19]臺中市,[402]臺中市南區樹德里25鄰復興北路566號,(04)22602230,https://sdps.tc.edu.tw
112,113601,市立蓮潭國(中)小,公立,[11]臺南市,[741]臺南市善化區蓮潭里17鄰陽光大道366號,(06)5837755,https://www.ltjps.tn.edu.tw
112,114601,市立仁德國小,公立,[11]臺南市,[717]臺南市仁德區中正路二段806號,(06)2794570,https://www.rdes.tn.edu.tw
112,114602,市立文賢國小,公立,[11]臺南市,[717]臺南市仁德區保安里文賢路一段886號,(06)2661260,https://www.wsps.tn.edu.tw
112,114603,市立長興國小,公立,[11]臺南市,[717]臺南市仁德區土庫路6號,(06)2723986,https://www.cses.tn.edu.tw
112,114604,市立依仁國小,公立,[11]臺南市,[717]臺南市仁德區中洲里依仁二街100號,(06)2662108,https://www.yres.tn.edu.tw
112,114605,市立大甲國小,公立,[11]臺南市,[717]臺南市仁德區大甲里中正西路360巷30號,(06)2662492,https://www.djes.tn.edu.tw
112,114606,市立仁和國小,公立,[11]臺南市,[717]臺南市仁德區仁愛里保仁路68號,(06)2681927,https://www.rhes.tn.edu.tw
112,114607,市立德南國小,公立,[11]臺南市,[717]臺南市仁德區後壁里中正路二段209號,(06)2794772,https://www.dnps.tn.edu.tw
112,114608,市立虎山實驗小學,公立,[11]臺南市,[717]臺南市仁德區成功里虎山一街100號,(06)2682588,https://www.hsps.tn.edu.tw
112,114609,市立歸仁國小,公立,[11]臺南市,[711]臺南市歸仁區歸仁里文化街一段100號,(06)2304740,https://www.grps.tn.edu.tw
112,114610,市立歸南國小,公立,[11]臺南市,[711]臺南市歸仁區辜厝里民權南路171號,(06)2304930,https://www.gnes.tn.edu.tw
112,114611,市立保西國小,公立,[11]臺南市,[711]臺南市歸仁區媽廟里中正北路三段60號,(06)2309683,https://www.bsps.tn.edu.tw
112,114612,市立大潭國小,公立,[11]臺南市,[711]臺南市歸仁區大潭里中正南路三段97號,(06)2781953,https://www.dtps.tn.edu.tw
112,114613,市立關廟國小,公立,[11]臺南市,[718]臺南市關廟區山西里文衡路121號,(06)5952209,https://www.gmes.tn.edu.tw
112,114614,市立五甲國小,公立,[11]臺南市,[718]臺南市關廟區和平路246號,(06)5952155,https://www.wjes.tn.edu.tw
112,114615,市立保東國小,公立,[11]臺南市,[718]臺南市關廟區埤頭里關新路一段776號,(06)5952344,https://www.bdes.tn.edu.tw
112,114616,市立崇和國小,公立,[11]臺南市,[718]臺南市關廟區龜洞里南雄南路568號,(06)5551040,https://www.chees.tn.edu.tw
112,114617,市立文和實驗小學,公立,[11]臺南市,[718]臺南市關廟區布袋里長文街37號,(06)5551937,https://www.whps.tn.edu.tw
112,114618,市立深坑國小,公立,[11]臺南市,[718]臺南市關廟區南雄路一段487號,(06)5952409,https://www.skps.tn.edu.tw
112,114619,市立新光國小,公立,[11]臺南市,[718]臺南市關廟區新光街76號,(06)5952419,https://www.sigps.tn.edu.tw
112,114620,市立龍崎國小,公立,[11]臺南市,[719]臺南市龍崎區崎頂里新市子41號,(06)5941204,https://www.lces.tn.edu.tw
112,114623,市立永康國小,公立,[11]臺南市,[710]臺南市永康區永康里中山南路637號,(06)2324462,https://www.ykes.tn.edu.tw
112,114624,市立大灣國小,公立,[11]臺南市,[710]臺南市永康區大灣路283號,(06)2719024,https://www.dwps.tn.edu.tw
112,114625,市立三村國小,公立,[11]臺南市,[710]臺南市永康區塩洲里鹽行路2號,(06)2531850,https://www.stes.tn.edu.tw
112,114626,市立西勢國小,公立,[11]臺南市,[710]臺南市永康區富強路一段278號,(06)2712841,https://www.sises.tn.edu.tw
112,114627,市立永康區復興國小,公立,[11]臺南市,[710]臺南市永康區華興街2號,(06)3111569,https://www.fses.tn.edu.tw
112,114628,市立龍潭國小,公立,[11]臺南市,[710]臺南市永康區龍潭街214號,(06)2324313,https://www.ltps.tn.edu.tw
112,114629,市立大橋國小,公立,[11]臺南市,[710]臺南市永康區大橋三街173號,(06)2033001,https://www.dcps.tn.edu.tw
112,114630,市立新化國小,公立,[11]臺南市,[712]臺南市新化區中山路173號,(06)5902035,https://www.shps.tn.edu.tw
112,114631,市立那拔國小,公立,[11]臺南市,[712]臺南市新化區那拔里54號,(06)5911591,https://www.nbes.tn.edu.tw
112,114632,市立口埤實驗小學,公立,[11]臺南市,[712]臺南市新化區知義里口埤88號,(06)5901445,https://www.kbes.tn.edu.tw
112,114633,市立大新國小,公立,[11]臺南市,[712]臺南市新化區太平街176號,(06)5982953,https://www.dases.tn.edu.tw
112,114635,市立山上國小,公立,[11]臺南市,[743]臺南市山上區南洲里42號,(06)5781203,https://www.sases.tn.edu.tw
112,114636,市立玉井國小,公立,[11]臺南市,[714]臺南市玉井區中正路1號,(06)5742047,https://www.yjes.tn.edu.tw
112,114637,市立層林國小,公立,[11]臺南市,[714]臺南市玉井區層林里115號,(06)5743574,https://www.tles.tn.edu.tw
112,114638,市立楠西國小,公立,[11]臺南市,[715]臺南市楠西區楠西里四維路69號,(06)5751062,https://www.nsps.tn.edu.tw
112,114639,市立南化國小,公立,[11]臺南市,[716]臺南市南化區南化里17號,(06)5771118,https://www.nhes.tn.edu.tw
112,114640,市立北寮國小,公立,[11]臺南市,[716]臺南市南化區北寮里110之27號,(06)5772215,https://www.bles.tn.edu.tw
112,114641,市立西埔國小,公立,[11]臺南市,[716]臺南市南化區西埔里117號,(06)5771240,https://www.spes.tn.edu.tw
112,114642,市立玉山國小,公立,[11]臺南市,[716]臺南市南化區玉山里48之1號,(06)5772072,https://www.ysps.tn.edu.tw
112,114643,市立瑞峰國小,公立,[11]臺南市,[716]臺南市南化區關山里96號,(06)5770093,https://www.rfes.tn.edu.tw
112,114644,市立左鎮國小,公立,[11]臺南市,[713]臺南市左鎮區中正里7號,(06)5731019,https://www.tjes.tn.edu.tw/
112,114646,市立光榮實驗小學,公立,[11]臺南市,[713]臺南市左鎮區榮和里61之1號,(06)5731658,https://www.gres.tn.edu.tw
112,114647,市立善化國小,公立,[11]臺南市,[741]臺南市善化區進學路63號,(06)5817020,https://www.shes.tn.edu.tw
112,114648,市立茄拔國小,公立,[11]臺南市,[741]臺南市善化區嘉北里280號,(06)5837031,https://www.cbes.tn.edu.tw
112,114649,市立善化區大同國小,公立,[11]臺南市,[741]臺南市善化區六德里200之1號,(06)5837352,https://www.dtes.tn.edu.tw
112,114650,市立大成國小,公立,[11]臺南市,[741]臺南市善化區大成路385號,(06)5837520,https://www.dces.tn.edu.tw
112,114651,市立陽明國小,公立,[11]臺南市,[741]臺南市善化區胡家里300號,(06)5817165,https://www.ymes.tn.edu.tw
112,114652,市立善糖國小,公立,[11]臺南市,[741]臺南市善化區溪美里245號,(06)5817304,https://www.staes.tn.edu.tw
112,114653,市立小新國小,公立,[11]臺南市,[741]臺南市善化區小新里97之3號,(06)5837019,https://www.ssees.tn.edu.tw
112,114654,市立新市國小,公立,[11]臺南市,[744]臺南市新市區中興街1號,(06)5992895,https://www.sinses.tn.edu.tw
112,114655,市立大社國小,公立,[11]臺南市,[744]臺南市新市區大社里39號,(06)5991593,https://www.dsps.tn.edu.tw
112,114656,市立安定國小,公立,[11]臺南市,[745]臺南市安定區安定里1號,(06)5922024,https://www.adps.tn.edu.tw
112,114657,市立南安國小,公立,[11]臺南市,[745]臺南市安定區文科里油車62號,(06)5922023,https://www.naes.tn.edu.tw
112,114658,市立安定區南興國小,公立,[11]臺南市,[745]臺南市安定區嘉同里六塊寮30號,(06)5931038,https://www.anses.tn.edu.tw
112,114659,市立麻豆國小,公立,[11]臺南市,[721]臺南市麻豆區東角里文昌路18號,(06)5722145,https://www.mdes.tn.edu.tw
112,114660,市立培文國小,公立,[11]臺南市,[721]臺南市麻豆區和平路11號,(06)5722169,https://www.pwes.tn.edu.tw
112,114661,市立文正國小,公立,[11]臺南市,[721]臺南市麻豆區南勢里86號,(06)5722168,https://www.wjps.tn.edu.tw
112,114662,市立大山國小,公立,[11]臺南市,[721]臺南市麻豆區麻學路一段956號,(06)5701374,https://www.dses.tn.edu.tw
112,114663,市立安業國小,公立,[11]臺南市,[721]臺南市麻豆區井東里11鄰安業113號,(06)5722261,https://www.ayes.tn.edu.tw
112,114664,市立北勢國小,公立,[11]臺南市,[721]臺南市麻豆區北勢里15號,(06)5722844,https://www.bses.tn.edu.tw
112,114665,市立港尾國小,公立,[11]臺南市,[721]臺南市麻豆區港尾里五鄰麻學路二段799號,(06)5701341,https://www.gwes.tn.edu.tw
112,114667,市立紀安國小,公立,[11]臺南市,[721]臺南市麻豆區謝厝寮里231號,(06)5722306,https://www.jaes.tn.edu.tw
112,114668,市立佳里國小,公立,[11]臺南市,[722]臺南市佳里區安西里公園路445號,(06)7222031,https://www.jles.tn.edu.tw
112,114669,市立佳興國小,公立,[11]臺南市,[722]臺南市佳里區佳化里麻興路二段636號,(06)7260311,https://www.jsps.tn.edu.tw
112,114670,市立延平國小,公立,[11]臺南市,[722]臺南市佳里區下營里15鄰頂廍136號,(06)7222331,https://www.ypes.tn.edu.tw/
112,114671,市立塭內國小,公立,[11]臺南市,[722]臺南市佳里區塭內里塭子內40號,(06)7891054,https://www.wnes.tn.edu.tw
112,114672,市立子龍國小,公立,[11]臺南市,[722]臺南市佳里區麻佳路三段370巷88號,(06)7262913,https://www.tlps.tn.edu.tw
112,114673,市立仁愛國小,公立,[11]臺南市,[722]臺南市佳里區仁愛路307號,(06)7222227,https://www.raes.tn.edu.tw
112,114674,市立通興國小,公立,[11]臺南市,[722]臺南市佳里區塭內里11鄰埔頂5-1號,(06)7873531,https://www.tses.tn.edu.tw
112,114675,市立西港國小,公立,[11]臺南市,[723]臺南市西港區進學街60號,(06)7952005,https://www.siges.tn.edu.tw
112,114676,市立港東國小,公立,[11]臺南市,[723]臺南市西港區港東里雙張廍1之1號,(06)7952231,https://www.gdes.tn.edu.tw
112,114677,市立西港區成功國小,公立,[11]臺南市,[723]臺南市西港區竹林里11號,(06)7952204,https://www.cges.tn.edu.tw
112,114678,市立後營國小,公立,[11]臺南市,[723]臺南市西港區營西里3號,(06)7952131,https://www.hyes.tn.edu.tw
112,114680,市立松林國小,公立,[11]臺南市,[723]臺南市西港區檨林里39之1號,(06)7952205,https://www.soles.tn.edu.tw
112,114681,市立七股國小,公立,[11]臺南市,[724]臺南市七股區大埕里395號,(06)7872076,https://www.cgps.tn.edu.tw
112,114682,市立後港國小,公立,[11]臺南市,[724]臺南市七股區大潭里台潭1號,(06)7941305,https://www.hges.tn.edu.tw
112,114683,市立竹橋國小,公立,[11]臺南市,[724]臺南市七股區竹橋里130號,(06)7891041,https://www.jces.tn.edu.tw
112,114684,市立三股國小,公立,[11]臺南市,[724]臺南市七股區三股里100號,(06)7880744,https://www.sgps.tn.edu.tw
112,114685,市立光復生態實驗小學,公立,[11]臺南市,[724]臺南市七股區塩埕里塩埕1號,(06)7800530,https://www.gfes.tn.edu.tw
112,114686,市立篤加國小,公立,[11]臺南市,[724]臺南市七股區篤加里120號,(06)7872536,https://www.djaes.tn.edu.tw
112,114688,市立龍山國小,公立,[11]臺南市,[724]臺南市七股區龍山里12號,(06)7872108,https://www.lses.tn.edu.tw
112,114689,市立建功國小,公立,[11]臺南市,[724]臺南市七股區十份里74之1號,(06)7880114,https://www.jgps.tn.edu.tw
112,114691,市立大文國小,公立,[11]臺南市,[724]臺南市七股區大埕里大寮36之2號,(06)7872730,https://www.dwes.tn.edu.tw
112,114692,市立樹林國小,公立,[11]臺南市,[724]臺南市七股區樹林里65之11號,(06)7891031,https://www.sules.tn.edu.tw
112,114693,市立將軍國小,公立,[11]臺南市,[725]臺南市將軍區將軍里將貴58號,(06)7942034,https://www.jjes.tn.edu.tw
112,114694,市立漚汪國小,公立,[11]臺南市,[725]臺南市將軍區長榮里4號,(06)7942012,https://www.owes.tn.edu.tw
112,114695,市立苓和國小,公立,[11]臺南市,[725]臺南市將軍區苓仔寮里17鄰苓和132號,(06)7942031,https://www.lhes.tn.edu.tw
112,114696,市立鯤鯓國小,公立,[11]臺南市,[725]臺南市將軍區鯤溟里6號,(06)7920185,https://www.ksps.tn.edu.tw
112,114697,市立長平國小,公立,[11]臺南市,[725]臺南市將軍區長沙里132之2號,(06)7931146,https://www.cpes.tn.edu.tw
112,114699,市立北門國小,公立,[11]臺南市,[727]臺南市北門區北門里舊埕3號,(06)7862035,https://www.bmes.tn.edu.tw
112,114700,市立蚵寮國小,公立,[11]臺南市,[727]臺南市北門區蚵寮里791號,(06)7863250,https://www.kles.tn.edu.tw
112,114701,市立文山國小,公立,[11]臺南市,[727]臺南市北門區文山里4鄰溪底寮50號,(06)7862060,https://www.wses.tn.edu.tw
112,114702,市立錦湖國小,公立,[11]臺南市,[727]臺南市北門區錦湖里75號,(06)7863454,https://www.jhes.tn.edu.tw
112,114703,市立雙春國小,公立,[11]臺南市,[727]臺南市北門區雙春里35之2號,(06)7863141,https://www.scps.tn.edu.tw
112,114705,市立三慈國小,公立,[11]臺南市,[727]臺南市北門區慈安里381號,(06)7850400,https://www.stps.tn.edu.tw
112,114706,市立學甲國小,公立,[11]臺南市,[726]臺南市學甲區秀昌里3鄰一秀30號,(06)7833220,https://www.sjaes.tn.edu.tw
112,114707,市立中洲國小,公立,[11]臺南市,[726]臺南市學甲區光華里645號,(06)7833214,https://www.jjps.tn.edu.tw
112,114708,市立宅港國小,公立,[11]臺南市,[726]臺南市學甲區宅港里13號,(06)7833227,https://www.jges.tn.edu.tw
112,114709,市立頂洲國小,公立,[11]臺南市,[726]臺南市學甲區三慶里頂洲108號,(06)7810231,https://www.djues.tn.edu.tw
112,114710,市立東陽國小,公立,[11]臺南市,[726]臺南市學甲區華宗路260號,(06)7833322,https://www.dyps.tn.edu.tw
112,114711,市立下營國小,公立,[11]臺南市,[735]臺南市下營區仁里里13鄰中山路二段72號,(06)6892181,https://www.syes.tn.edu.tw
112,114712,市立中營國小,公立,[11]臺南市,[735]臺南市下營區開化里270號,(06)6892600,https://www.jyes.tn.edu.tw
112,114713,市立賀建國小,公立,[11]臺南市,[735]臺南市下營區賀建里麻豆寮49號,(06)6891109,https://www.hjes.tn.edu.tw
112,114714,市立甲中國小,公立,[11]臺南市,[735]臺南市下營區紅甲里中庄子71號,(06)6897481,https://www.cces.tn.edu.tw
112,114716,市立東興國小,公立,[11]臺南市,[735]臺南市下營區新興里東興一街112號,(06)6892478,https://www.thes.tn.edu.tw
112,114717,市立六甲國小,公立,[11]臺南市,[734]臺南市六甲區中正路319號,(06)6982041,https://www.ljes.tn.edu.tw
112,114718,市立林鳳國小,公立,[11]臺南市,[734]臺南市六甲區中社里林鳳營240號,(06)6983583,https://www.lfes.tn.edu.tw
112,114720,市立官田國小,公立,[11]臺南市,[720]臺南市官田區官田里11號,(06)6901195,https://www.gtes.tn.edu.tw
112,114721,市立隆田國小,公立,[11]臺南市,[720]臺南市官田區隆田里中山路一段127號,(06)5791047,https://www.ltes.tn.edu.tw
112,114722,市立嘉南國小,公立,[11]臺南市,[734]臺南市六甲區龍湖里珊瑚路301號,(06)6982491,https://www.jnes.tn.edu.tw
112,114723,市立渡拔國小,公立,[11]臺南市,[720]臺南市官田區渡拔里拔仔林77之1號,(06)6901908,https://www.dbes.tn.edu.tw
112,114724,市立大內國小,公立,[11]臺南市,[742]臺南市大內區大內里63號,(06)5761007,https://www.dnes.tn.edu.tw
112,114726,市立二溪國小,公立,[11]臺南市,[742]臺南市大內區二溪里154號,(06)5762001,https://www.eses.tn.edu.tw
112,114728,市立新營國小,公立,[11]臺南市,[730]臺南市新營區中正路4號,(06)6322136,https://www.syps.tn.edu.tw
112,114729,市立新民國小,公立,[11]臺南市,[730]臺南市新營區公園路一段136號,(06)6562152,https://www.hmes.tn.edu.tw
112,114730,市立新橋國小,公立,[11]臺南市,[730]臺南市新營區五興里1鄰鐵線橋1號,(06)6581343,https://www.sces.tn.edu.tw
112,114731,市立新營區新興國小,公立,[11]臺南市,[730]臺南市新營區太南里316號,(06)6523779,https://www.hhes.tn.edu.tw
112,114732,市立新進國小,公立,[11]臺南市,[730]臺南市新營區中正路41號,(06)6322378,https://www.sjes.tn.edu.tw
112,114733,市立南梓實驗小學,公立,[11]臺南市,[730]臺南市新營區建業路191號,(06)6562904,https://www.ntes.tn.edu.tw
112,114734,市立新生國小,公立,[11]臺南市,[730]臺南市新營區姑爺里52號,(06)6552524,https://www.sisps.tn.edu.tw
